Href, ImageUrl, Title, Rating, NumRatings, DataSupplier, DataAuthor, DataPublisher, DataPublishYear, DataSize, DataBookLayout, Des, DataQtyOfPage, Cate0, Cate1, Cate2, Cate3, PriceSpecial, PriceOld
https://www.fahasa.com/gieo-mam-tinh-cach-cho-be-yeu-khong-ganh-ti-tai-ban-2022.html https://cdn0.fahasa.com/media/catalog/product/8/9/8934974176176_1.jpg "

					Gieo Mầm Tính Cách Cho Bé Yêu - Không Ganh Tị (Tái Bản 2022)				" "" "(0 đánh giá)" "
NXB Trẻ " "
				    Hà Yên, Ngọc Huyền				" "
				    NXB Trẻ				" "
				    2022				" "
				    18.5 x 14 x 0.2 cm				" "
				    Bìa Mềm				" "
Gieo Mầm Tính Cách Cho Bé Yêu - Không Ganh Tị (Tái Bản 2022)
Bộ sách Gieo mầm tính cách cho bé yêu được biên soạn và trình bày hình ảnh 4 màu sinh động về những tính cách được lựa chọn gần gũi với độ tuổi của các bé. Thông qua những câu chuyện sinh động sẽ giúp các bé học hỏi và hình thành nhân cách từ bé.
Tập Không ganh tị gồm 3 câu chuyện về tính Không ganh tị với minh họa 4 màu sinh động, và những bài học ôn cuối mỗi truyện. 
" "
				    40				" "Sách tiếng Việt" "Thiếu nhi" "Truyện Thiếu Nhi" "Truyện Tranh Thiếu Nhi" "26.100 đ" "30.000 đ"
https://www.fahasa.com/truyen-co-tich-viet-nam-coc-kien-troi-song-ngu-viet-anh-396332.html https://cdn0.fahasa.com/media/catalog/product/8/9/8935212358767.jpg "

					Truyện Cổ Tích Việt Nam - Cóc Kiện Trời (Song Ngữ Việt - Anh)				" "" "(0 đánh giá)" "
Đinh Tị " "
				    Thùy Dương				" "
				    NXB Thanh Niên				" "
				    2022				" "
				    20.5 x 20.5 cm				" "
				    Bìa Mềm				" "
Truyện cổ tích từ bao đời nay luôn có sức hấp dẫn không thể phủ nhận đối với trẻ em. Thế nhưng, trước sự ảnh hưởng của internet, truyện cổ tích ngày nay không thể chỉ là những cuốn sách giấy trắng mực đen, mà buộc phải trở nên ấn tượng hơn, thu hút hơn. Đó cũng là lý do bộ Truyện cổ tích Việt Nam của Đinh Tị Books ra đời. 
5 câu chuyện quen thuộc được lưu truyền từ thế hệ này sang thế hệ khác như Tấm Cám - Thánh Gióng - Sơn tinh Thủy Tinh - Cóc kiện trời - Cây khế, dưới bàn tay tài hoa của các họa sĩ, thiết kế đã hiện lên vô cùng sống động, rực rỡ. Nội dung mỗi câu truyện đều được vẽ minh họa lại toàn bộ, vừa mang nét hiện đại, lại vừa thể hiện được cái hồn riêng của truyện cổ tích truyện cổ tích Việt Nam.
Không chỉ mở ra một thế giới huyền diệu, kỳ ảo với ông bụt bà tiên, Truyện cổ tích Việt Nam còn mang đến cho bé những bài học quý giá về những giá trị tốt đẹp của dân tộc, của cha ông truyền lại, được gửi gắm qua nội dung câu chuyện và những lời nhắn nhủ đầy yêu thương ở cuối mỗi cuốn sách, từ đó nuôi dưỡng tâm hồn trẻ thơ, để các bé phát triển tư duy đúng đắn, lành mạnh và trong sáng nhất. 
Đặc biệt, sách được biên soạn dưới dạng song ngữ Việt - Anh, vừa giúp bé phát triển tiếng Việt, vừa giúp bé làm quen với tiếng Anh từ sớm, tạo tiền đề cho sự phát triển ngôn ngữ của trẻ về sau.
Cuối mỗi trang sách đều có một trò chơi thú vị nho nhỏ, vừa giúp bé có những giờ phút thư giãn, vừa giúp rèn luyện trí nhớ và sự tập trung, ghi nhớ câu chuyện một cách tự nhiên.  
Hãy cùng bé có những giờ phút thật vui và ý nghĩa với “Truyện cổ tích Việt Nam” mẹ nhé.
Bộ sách gồm các tập :
Truyện cổ tích Việt Nam (Song ngữ Việt - Anh) - Cây khế
Truyện cổ tích Việt Nam (Song ngữ Việt - Anh) - Tấm Cám
Truyện cổ tích Việt Nam (Song ngữ Việt - Anh) - Sơn Tinh - Thủy Tinh
Truyện cổ tích Việt Nam (Song ngữ Việt - Anh) - Cóc kiện trời
Truyện cổ tích Việt Nam (Song ngữ Việt - Anh) - Thánh Gióng 
" "
				    17				" "Sách tiếng Việt" "Thiếu nhi" "Truyện Thiếu Nhi" "Truyện Tranh Thiếu Nhi" "13.920 đ" "16.000 đ"
https://www.fahasa.com/gau-anh-gau-em-tap-7-to-khong-di-dau.html https://cdn0.fahasa.com/media/catalog/product/8/9/8935244880212.jpg "

					Gấu Anh - Gấu Em - Tập 7 - Tớ Không Đi Đâu!				" "" "(0 đánh giá)" "
Nhà Xuất Bản Kim Đồng " "
				    Trần Huy, A Đông				" "
				    Kim Đồng				" "
				    2022				" "
				    20.5 x 19 cm				" "
				    Bìa Mềm				" "
Mẹ đi vắng, chỉ có hai anh em Ben và Mimi ở nhà. Các bạn thay nhau rủ hai anh em gấu đi chơi. Nào ra khe suối, nào đi lên núi, lại còn ra sông… Tại sao Ben cứ từ chối không đi nhỉ?
Về tác giả:
Trần Huy là Tiến sĩ Văn học, giáo sư Viện Văn học - Đại học Sư phạm Bắc Kinh.
Tác phẩm chính: Những hạt giống của tình yêu thương (Nhà xuất bản Kim Đồng đã phát hành); Con đường đến với văn học thiếu nhi; Nghệ thuật đọc hiểu sách tranh.
Họa sĩ A Đông là họa sĩ minh họa tự do. Bắt đầu minh họa sách tranh cho thiếu nhi từ năm 2014, có sở trường minh họa sách tranh theo kĩ thuật truyền thống, thích vẽ các loài động thực vật trong tự nhiên.
Mời các bạn tìm đọc trọn bộ “Gấu anh – Gấu em” (8 cuốn):
Gấu anh - Gấu em: Tập 1 - Chào em gái nhỏ!
Gấu anh - Gấu em: Tập 2 - Ngủ một mình
Gấu anh - Gấu em: Tập 3 - Tại anh không cẩn thận
Gấu anh - Gấu em: Tập 4 - Quả thông đâu rồi nhỉ?
Gấu anh - Gấu em: Tập 5 - Lần đầu qua sông
Gấu anh - Gấu em: Tập 6 - Một sáng mùa xuân
Gấu anh - Gấu em: Tập 7 - Tớ không đi đâu!
Gấu anh - Gấu em: Tập 8 - Đi tìm mẹ 
" "
				    28				" "Sách tiếng Việt" "Thiếu nhi" "Truyện Thiếu Nhi" "Truyện Tranh Thiếu Nhi" "27.000 đ" "30.000 đ"
https://www.fahasa.com/the-gioi-cua-peppa-chiec-hop-thoi-gian.html https://cdn0.fahasa.com/media/catalog/product/t/h/the_gioi_cua_peppa_-_chiec_hop_thoi_gian_1.jpg "

					Thế Giới Của Peppa - Chiếc Hộp Thời Gian				" "" "(0 đánh giá)" "
