Href, ImageUrl, Title, Rating, NumRatings, DataSupplier, DataAuthor, DataPublisher, DataPublishYear, DataSize, DataBookLayout, Des, DataQtyOfPage, Cate0, Cate1, Cate2, Cate3, PriceSpecial, PriceOld
https://www.fahasa.com/toi-la-ke-ac.html https://cdn0.fahasa.com/media/catalog/product/i/m/image_186032.jpg "

					Tôi Là Kẻ Ác				" "4.0" "(1 đánh giá)" "
Chibooks " "
				    Lý Ước Nhiệt				" "
				    NXB Lao Động				" "
				    2019				" "null" "
				    Bìa Mềm				" "
Đôi khi chúng ta bị dồn vào đường cùng, trở thành kẻ ác bởi chính sự vô tâm, ích kỷ của người đời.
Tôi là kẻ ác của Lý Ước Nhiệt kể về câu chuyện của trấn Dã Mã, Trung Quốc những năm 1982, nổi bật nhất là câu chuyện hai gia đình Mã Vạn Lương và Hoàng Thiếu Liệt. Trên phông nền mâu thuẫn giữa hai gia đình coi bên kia là kẻ thù không đội trời chung, hình ảnh trấn Dã Mã hiện lên rõ nét với đủ mọi vấn nạn xã hội, mà vấn nạn nghiêm trọng nhất là sự vô tâm, dửng dung, ích kỉ của con người trước khổ đau, nỗi oan ức của người khác.
Vì sự vô cảm đó mà Mã Vạn Lương nung nấu ý định trở thành kẻ ác, để những người đã từng khiến anh vào tù một cách oan ức phải trả giá. Chưa thực hiện được ý định của mình thì anh trở nên điên loạn, cũng vì sự ích kỉ và vô tâm của con người nơi đây. Chính lúc điên loạn, anh cảm thấy tất cả mọi người đều là người tốt, kể cả kẻ thù Hoàng Thiếu Liệt của anh. 
" "
				    344				" "Sách tiếng Việt" "Tiểu Sử Hồi Ký" "Lịch Sử" "null" "108.900 đ" "121.000 đ"
https://www.fahasa.com/lich-su-viet-nam-bang-tranh-chua-tien-nguyen-hoang-ban-mau-tai-ban-2023.html https://cdn0.fahasa.com/media/catalog/product/8/9/8934974184874.jpg "

					Lịch Sử Việt Nam Bằng Tranh - Chúa Tiên Nguyễn Hoàng (Bản Màu) (Tái Bản 2023)				" "" "(0 đánh giá)" "
NXB Trẻ " "
				    Trần Bạch Đằng, Lê Văn Năm, Nguyễn Huy Khôi, Nguyễn Thùy Linh				" "
				    Trẻ				" "
				    2023				" "
				    23 x 15.5 x 0.5 cm				" "
				    Bìa Mềm				" "
Lịch Sử Việt Nam Bằng Tranh - Chúa Tiên Nguyễn Hoàng (Bản Màu)
Lịch sử nước ta đã trải qua nhiều phen biến thiên. Theo dòng biến thiên ấy, lãnh thổ nước ta dần được mở rộng về phía nam. Tiến trình này còn được gọi là: “Nam tiến” và kéo dài gần 700 năm, đem lại cho nước ta ba phần năm lãnh thổ như hiện nay. Trong tiến trình ấy, Nguyễn Hoàng có thể được xem là người có vai trò quan trọng trong việc mở rộng bờ cõi nước ta cũng như tạo tiền đề cho việc xây dựng vùng đất phía nam và cho cả vương triều Nguyễn sau này. Trong suốt 55 năm cai trị và phát triển vùng đất phía nam của mình, Nguyễn Hoàng đã được đánh giá là người có tầm nhìn xa trông rộng, khôn ngoan, có lòng nhân đức, biết thu phục lòng người nên được nhân dân cảm mến, gọi là chúa Tiên. 
" "
				    80				" "Sách tiếng Việt" "Tiểu Sử Hồi Ký" "Lịch Sử" "null" "58.500 đ" "65.000 đ"
https://www.fahasa.com/phong-trao-dau-tranh-yeu-nuoc-sinh-vien-hoc-sinh-cao-trao-1969-1972.html https://cdn0.fahasa.com/media/catalog/product/9/7/9786048473594_1.jpg "

					Phong Trào Đấu Tranh Yêu Nước Sinh Viên Học Sinh Cao Trào 1969 - 1972				" "" "(0 đánh giá)" "null" "
				    Ngô Đa				" "
				    Đà Nẵng				" "
				    2023				" "
				    20.5 x 14.5 x 1 cm				" "
				    Bìa Mềm				" "
Phong Trào Đấu Tranh Yêu Nước Sinh Viên Học Sinh Cao Trào 1969 - 1972
 
 
