Href, ImageUrl, Title, Rating, NumRatings, DataSupplier, DataAuthor, DataPublisher, DataPublishYear, DataSize, DataBookLayout, Des, DataQtyOfPage, Cate0, Cate1, Cate2, Cate3, PriceSpecial, PriceOld
https://www.fahasa.com/luat-tam-thuc-tap-2-vu-tru-nhat-nguyen-luan-tang-kem-bookmark.html https://cdn0.fahasa.com/media/catalog/product/b/i/bia-mem_luat-tam-thuc-vu-tru-nhat-nguyen-luan.jpg "

					Luật Tâm Thức - Tập 2 - Vũ Trụ Nhất Nguyên Luận - Tặng Kèm Bookmark				" "" "(0 đánh giá)" "
Skybooks " "
				    Ngô Sa Thạch				" "
				    Lao Động				" "
				    2024				" "
				    24 x 15.7 x 2.4 cm				" "
				    Bìa Mềm				" "
Luật Tâm Thức - Tập 2 - Vũ Trụ Nhất Nguyên Luận
Hãy hiểu luật tâm thức để thực sự thức tỉnh trong “thời đại tỉnh thức”.
Con người, dù là theo phái duy vật hay duy tâm, ăn chay hay ăn mặn, có tìm hiểu tâm linh hay không,... thì điều cuối cùng chúng ta hướng đến vẫn giống nhau - hạnh phúc, viên mãn, không đói khổ. Vậy nên có thể nói cuộc sống là một cuộc truy cầu hạnh phúc. Nhưng không phải ai cũng có một hành trình thuận lợi, có thể đến đích an toàn, thậm chí rất nhiều người đã gục ngã thê thảm, vì đa phần không vượt qua được những trở ngại tâm thức, cũng là bài học lớn nhất trong cuộc đời.
Tiếp nối những kiến thức từ cuốn sách đầu tiên, tác giả Ngô Sa Thạch mang đến “Luật Tâm Thức - Vũ trụ nhất nguyên luận”, bản nâng cấp với nhiều kiến giải sâu sắc hơn về quy luật vũ trụ và số mệnh con người:
- Nguồn gốc của vũ trụ, những quy luật tự nhiên chi phối sự hình thành của mọi vật, từ đó cho thấy sự tương đồng kỳ diệu giữa vạn vật trong vũ trụ.
- Giải thích những hiện tượng tâm linh như quy hồi tiền kiếp, tiên đoán sự kiện, du hành thời gian,... dưới góc nhìn năng lượng.
- Lý giải về con người ở khía cạnh tổ hợp thân - tâm - trí, nghiệp quả, sứ mệnh trong các kiếp, sự tiến hóa của tâm thức.Thay đổi cuộc sống bằng cách thay đổi tâm thức, hiểu đúng về các quy luật vũ trụ để thu hút năng lượng cải thiện cuộc sống của mình và cả vũ trụ.
Càng trong thời đại mà “tỉnh thức”, “chữa lành” được tung hô, bạn càng cần hiểu rõ về ma trận tâm thức để không sa vào những cái bẫy thực hành tâm linh, tư duy bảo thủ và chia rẽ quan điểm.
Dù mọi thứ xung quanh có vẻ biến đổi thế nào, thì vũ trụ này vẫn chỉ tuân theo những quy luật bất biến. Chỉ khi mở rộng tầm nhìn, khai mở giới hạn của nhận thức, con người mới có thể phát triển bản thân trong sự hòa hợp với dòng chảy thời đại. 
" "
				    480				" "Sách tiếng Việt" "Khoa học kỹ thuật" "Khoa học khác" "null" "210.240 đ" "288.000"
https://www.fahasa.com/luat-tam-thuc-tap-2-vu-tru-nhat-nguyen-luan-bia-cung.html https://cdn0.fahasa.com/media/catalog/product/b/i/bia-cung_luat-tam-thuc-vu-tru-nhat-nguyen-luan.jpg "

					Luật Tâm Thức - Tập 2 - Vũ Trụ Nhất Nguyên Luận - Bìa Cứng				" "" "(0 đánh giá)" "
Skybooks " "
				    Ngô Sa Thạch				" "
				    Lao Động				" "
				    2024				" "
				    24 x 15.7 x 2.6 cm				" "
				    Bìa Cứng				" "
Luật Tâm Thức - Tập 2 - Vũ Trụ Nhất Nguyên Luận
Hãy hiểu luật tâm thức để thực sự thức tỉnh trong “thời đại tỉnh thức”.
