Href, ImageUrl, Title, Rating, NumRatings, DataSupplier, DataAuthor, DataPublisher, DataPublishYear, DataSize, DataBookLayout, Des, DataQtyOfPage, Cate0, Cate1, Cate2, Cate3, PriceSpecial, PriceOld
https://www.fahasa.com/kinh-doanh-vi-cong-dong-chia-khoa-cho-xa-hoi-moi.html https://cdn0.fahasa.com/media/catalog/product/k/i/kinh-doanh-vi-cong-dong---bia-1.jpg "

					Kinh Doanh Vì Cộng Đồng - Chìa Khoá Cho Xã Hội Mới				" "" "(0 đánh giá)" "
Thái Hà " "
				    Trine Emilia Kvale Larsen				" "
				    Công Thương				" "
				    2024				" "
				    20.5 x 14.5 x 0.9 cm				" "
				    Bìa Mềm				" "
Kinh Doanh Vì Cộng Đồng - Chìa Khoá Cho Xã Hội Mới
Từ khóa “Thế giới thứ ba” thường khiến chúng ta nghĩ đến những hình ảnh về bệnh tật, thiên tai, nghèo đói và khốn khổ. Đó là còn chưa kể đến sự thách thức của biến đổi khí hậu toàn cầu. Những vấn đề này không thể giải quyết ngay lập tức, nhưng với những bước tiến cụ thể, chúng ta có thể thấy sự thay đổi theo thời gian.
Trong cuốn sách này, tác giả đưa ra một góc nhìn tích cực và lạc quan về khả năng thay đổi của những vấn đề biến đổi khí hậu để thấy rằng, “Thế giới thứ ba” không chỉ có những nỗi đau, mà còn là một cơ hội để tìm kiếm những giải pháp và thực hiện những cải tiến đáng kể.
Tác giả đã chứng minh một trong những giải pháp đó là đặt “tinh thần kinh doanh vì cộng đồng” lên hàng đầu, bằng việc thành lập “Bamboo Agro Forestry” năm 2017. Dự án nhằm tạo ra cơ hội cho mọi người có cuộc sống bền vững và việc làm ổn định, đồng thời giảm thiểu ảnh hưởng của biến đổi khí hậu. Điều này không chỉ mang lại lợi nhuận cho những người tham gia mà còn cho Bamboo Agro Forestry.
Mục lục
Lời mở đầu
1.Tại sao lại quan tâm đến dự án này
2.Câu chuyện của nhà sáng lập
3.Tại sao lại trồng cây
4.Sống là cho đi
5.Tầm nhìn dự án
6.Mệnh lệnh từ trái tim
7.Xã hội bền vững, tốt đẹp hơn
8.Lựa chọn và thay thế cây trồng
9.Kinh doanh vì cộng đồng – chìa khoá cho xã hội mới
10.Doanh nhân – trụ cột của sự phát triển kinh tế xã hội
11.Tại sao lại là cây tre
12.Tại sao là Việt Nam
13.Mô hình nông –lâm nghiệp bền vững
14.Mô hình kinh doanh xã hội hoá
15.Tổng quan thị trường tre Việt Nam
16.Mô hình Bamboo4Saving
Lời bạt
Về tác giả: 
Trine Emilia Kvale Larsen (1980) là một nữ doanh nhân thành đạt ở Na Uy, nhưng được sinh ra và lớn lên tại đất Bình Thuận. Dù rất thành công với công việc kinh doanh, nhưng trong tác giả vẫn luôn đau đáu về tình trạng môi trường và mong muốn đóng góp vào cuộc chiến chống biến đổi khí hậu. Năm 2017, tác giả đã cùng chồng Terje k. Larsen và người em trai kết nghĩa Đoàn Võ Hoàng Huân thành lập Bamboo agro Forestry với mục tiêu trồng rừng tre để chống lại biến đổi khí hậu toàn cầu 
" "
				    180				" "Sách tiếng Việt" "Kinh Tế" "Nhân vật - Bài Học Kin..." "null" "89.100 đ" "99.000 đ"
https://www.fahasa.com/bi-quyet-thanh-cong-cua-solomon-235948.html https://cdn0.fahasa.com/media/catalog/product/i/m/image_182743.jpg "

					Bí Quyết Thành Công Của Solomon				" "" "(0 đánh giá)" "
