Href, ImageUrl, Title, Rating, NumRatings, DataSupplier, DataAuthor, DataPublisher, DataPublishYear, DataSize, DataBookLayout, Des, DataQtyOfPage, Cate0, Cate1, Cate2, Cate3, PriceSpecial, PriceOld
https://www.fahasa.com/con-se-thanh-cong-tai-ban-2022.html https://cdn0.fahasa.com/media/catalog/product/8/9/8935074127211.jpg "

					Con Sẽ Thành Công (Tái Bản 2022)				" "" "(0 đánh giá)" "
Cty Văn Hóa Văn Lang " "
				    Lưu Dung				" "
				    NXB Hồng Đức				" "
				    2022				" "
				    21 x 13.5 x 0.7 cm				" "
				    Bìa Mềm				" "
Con Sẽ Thành Công (Tái Bản 2022)
Con sẽ thành công được tác giả Lưu Dung viết ra nhằm khích lệ ý chí học tập của con mình, nhưng đó cũng chính là những lời ông muốn nhắn gửi đến các độc giả trẻ tuổi.
Các chàng trai, cô gái làm thế nào để đối mặt với sự theo đuổi từ bạn khác giới? Phải trải qua rèn luyện và trau dồi những gì để sáng tác được một bài văn hay? Thông qua phương pháp nào, mới có thể nhớ kỹ những kiến thức mà trước đây mình không thể học thuộc?
Những ưu tư, lo lắng trong lòng các bạn trẻ đều có thể tìm được lời giải đáp trong quyển sách này. Thông qua lối viết văn sinh động và những câu chuyện hết sức gần gũi, mỗi chương sách mang đến nhiều chủ đề khác nhau như cách đối nhân xử thế, cách sáng tác, các phương pháp học tập và quản lý thời gian, từ đó giúp các bạn trẻ có thể áp dụng nhanh chóng và đạt được hiệu quả cao. 
" "
				    176				" "Sách tiếng Việt" "Nuôi Dạy Con" "Giáo Dục Trẻ Tuổi Teen" "null" "59.160 đ" "68.000 đ"
https://www.fahasa.com/lam-nguoi-con-hieu-thuan.html https://cdn0.fahasa.com/media/catalog/product/9/7/9786043487794.jpg "

					Trưởng Thành Cùng Bạn - Làm Người Con Hiếu Thuận				" "" "(0 đánh giá)" "
Cty Văn Hóa Việt Thư " "
				    Thiên vũ				" "
				    NXB Phụ Nữ Việt Nam				" "
				    2022				" "
				    20.5 x 13.5 x 1 cm				" "
				    Bìa Mềm				" "
Trưởng Thành Cùng Bạn - Làm Người Con Hiếu Thuận
Bộ sách TRƯỞNG THÀNH CÙNG BẠN hướng đến CHÂN - THIỆN - MỸ của con người mà tác giả giới thiệu đến bạn đọc với mong muốn là kim chỉ nam cho bạn đọc, đặc biệt là bạn đọc nhỏ tuổi trên con đường hoàn thiện nhân cách của bản thân. Trong lĩnh vực giáo dục, CHÂN - THIỆN - MỸ là nội dung và mục tiêu của giáo dục nhằm hướng đến giáo dục toàn diện con người.
Ta chọn hướng thiện không phải vì ta mềm yếu, mà bởi vì ta hiểu rằng lương thiện là bản tính nguyên sơ của mỗi con người, như người xưa đã nói “Nhân chi sơ tính bản thiện”. Làm người thì không thể chọn con đường trở thành kẻ ác, người ác tất sẽ có báo ứng.
Ta chọn nhường nhịn không có nghĩa là ta bị thụt lùi, mà vì ta hiểu rằng “một sự nhịn, chin sự lành”, nhịn một chút sóng yên biển lặng, lùi một chút biển rộng trời cao.
Ta chọn tha thứ không phải vì ta nhu nhược mà bởi vì ta hiểu rằng tha thứ là một trong những đức tính tốt đẹp nhất trên đời, không bao giờ sai cả.  
" "
				    142				" "Sách tiếng Việt" "Nuôi Dạy Con" "Giáo Dục Trẻ Tuổi Teen" "null" "50.460 đ" "58.000 đ"
https://www.fahasa.com/dao-ly-cua-nguoi-xua.html https://cdn0.fahasa.com/media/catalog/product/9/7/9786043487800.jpg "

					Trưởng Thành Cùng Bạn - Đạo Lý Của Người Xưa				" "" "(0 đánh giá)" "
Cty Văn Hóa Việt Thư " "
				    Thiên Vũ				" "
				    NXB Phụ Nữ Việt Nam				" "
				    2022				" "
				    20.5 x 13.5 x 0.7 cm				" "
				    Bìa Mềm				" "
Trưởng Thành Cùng Bạn - Đạo Lý Của Người Xưa
Bộ sách TRƯỞNG THÀNH CÙNG BẠN hướng đến CHÂN - THIỆN - MỸ của con người mà tác giả giới thiệu đến bạn đọc với mong muốn là kim chỉ nam cho bạn đọc, đặc biệt là bạn đọc nhỏ tuổi trên con đường hoàn thiện nhân cách của bản thân. Trong lĩnh vực giáo dục, CHÂN - THIỆN - MỸ là nội dung và mục tiêu của giáo dục nhằm hướng đến giáo dục toàn diện con người.
