Href, ImageUrl, Title, Rating, NumRatings, DataSupplier, DataAuthor, DataPublisher, DataPublishYear, DataSize, DataBookLayout, Des, DataQtyOfPage, Cate0, Cate1, Cate2, Cate3, PriceSpecial, PriceOld
https://www.fahasa.com/chu-dich-in-theo-ban-cua-khai-tri-1969.html https://cdn0.fahasa.com/media/catalog/product/i/m/image_228531.jpg "

					Chu Dịch (In Theo Bản Của Khai Trí 1969)				" "" "(0 đánh giá)" "
Nhà Sách Minh Thắng " "
				    PGS TS Nguyễn Hữu Đức				" "
				    NXB Dân Trí				" "
				    2021				" "
				    24 x 16 cm				" "
				    Bìa Mềm				" "
Cuốn Chu Dịch này gồm 46 quẻ , ba trăm tám mươi tư hào . Bắt đầu từ quẻ Thuần Càn , sau đến quẻ Thủy Vị Tế ; Hào từ , Tượng , Soán , đều có giải nghĩa , bình luận một cách rõ ràng.
Nội dung cuốn sách đề cập đến :
1.Tư tưởng nguyên lý của Dịch học , hoàn toàn là tư tượng triết học .
2.Luân lý đạo đức của Dịch học
3.Nhân sự ứng dụng của Dịch học. 
" "
				    1016				" "Sách tiếng Việt" "Phong Thủy - Kinh Dịch" "null" "null" "405.000 đ" "450.000 đ"
https://www.fahasa.com/tu-xem-phong-thuy-2018.html https://cdn0.fahasa.com/media/catalog/product/i/m/image_195509_1_27728.jpg "

					Tự Xem Phong Thủy				" "" "(0 đánh giá)" "
Cty Văn Hóa Minh Lâm " "
				    Lý Cư Minh				" "
				    NXB Hồng Đức				" "
				    2018				" "
				    16 x 24 cm				" "
				    Bìa Mềm				" "
Phong thủy là một loại hình văn hóa đặc thù đang dần được phổ biến rộng trên toàn thế giới.  Phong thủy thỏa mãn con người ở mọi phương diện như nghề nghiệp cao tháp, tầng lớp sang hèn, khu vực riêng rẽ, màu da khác biệt... Chính vì thế mà bộ môn này dần mang hiệu ứng toàn cầu.
Cuốn sách giới thiệu hệ thống những tri thức phong thủy cơ bản có giá trị thực hành cao, giúp bạn đọc từng bước tìm hiểu tổng quan về môi trường sống và trú trạch học cũng như những vấn đề cơ bản của phong thủy dương trạch, thế đất, cổng nhà, thuật trạch cát, linh vật phong thủy...; đồng thời khám phá tri thức phong phú về những không gian quan trọng trong nhà ở như ban thờ, phòng khách, phòng ngủ, phòng bếp, phòng vệ sinh...
Ngoài ra, cuốn sách còn cung cấp thêm những tri thức phong thủy mang tính ứng dụng như cách sử dụng linh vật, hướng la bàn cùa ban thờ, phòng khách, phòng ngủ, phòng bếp,  để bạn đọc tiện tham khảo, ứng dụng thực hành với bản thân và gia trạch, dần tiếp cận với những tri thức phong thủy phức tạp khác như la bàn phong thủy, thước lỗ ban, Cửu cung phi tinh… 
" "
				    312				" "Sách tiếng Việt" "Phong Thủy - Kinh Dịch" "null" "null" "107.100 đ" "119.000 đ"
https://www.fahasa.com/chu-dich-than-doan-du-doan-nghe-nghiep.html https://cdn0.fahasa.com/media/catalog/product/i/m/image_73046.jpg "

					Chu Dịch Thần Đoán - Dự Đoán Nghề Nghiệp				" "" "(0 đánh giá)" "
Huy Hoang Bookstore " "
				    Gia Linh				" "
				    NXB Văn Hoá Thông Tin				" "
				    10-2012				" "
				    20.5 x 13.5				" "
				    Bìa Mềm				" "
Chu dịch thần đoán - Dự đoán nghề nghiệp vận dụng trí tuệ của triết nhân thời xưa để giúp bạn đọc có thêm một cách nhìn nhận khác về cuộc sống, cung cấp cho bạn những gợi ý tích cực nhằm trang bị một trạng thái tâm lý tốt nhất để có thể đối mặt và giải quyết những khó khăn trong bước đường nhân sinh.
