Href, ImageUrl, Title, Rating, NumRatings, DataSupplier, DataAuthor, DataPublisher, DataPublishYear, DataSize, DataBookLayout, Des, DataQtyOfPage, Cate0, Cate1, Cate2, Cate3, PriceSpecial, PriceOld
https://www.fahasa.com/cambridge-ielts-4-with-answers-savina.html https://cdn0.fahasa.com/media/catalog/product/s/a/sav-15lk-cambridge-ielts-4.jpg "

					Cambridge IELTS 4 With Answers (Savina)				" "" "(0 đánh giá)" "null" "null" "
				    Cambridge University				" "null" "
				    19 x 24				" "
				    Bìa Mềm				" "
Cambridge IELTS 4 là bộ tài liệu IELTS huyền thoại mà bất kể một thí sinh luyện thi IELTS nào cũng biết đến và nên có.
Đây là bộ tài liệu do đại học Cambridge tổng hợp dựa trên đề thi thực tế các năm của kỳ thi Cambridge English Language Assessment. Mỗi tập sách sẽ cung cấp các bài Test IELTS chất lượng với đầy đủ các kĩ năng Speaking – Listening – Writing và Reading, giúp cho thí sinh học IELTS được cọ sát gần nhất với lối ra đề thi IELTS.
Qua các bài test, học viên đánh giá được trình độ IELTS của bản thân ở thời điểm hiện tại và xác định hướng học cho phù hợp để ôn thi tốt nhất.*Lưu ý: Sản phẩm chỉ có bản quyền sách, không bao gồm bản quyền file nghe 
" "null" "Sách tiếng Việt" "Sách học ngoại ngữ" "Tiếng Anh" "Luyện Thi IELTS " "114.400 đ" "130.000 đ"
https://www.fahasa.com/15-days-practice-for-ielts-reading-2019.html https://cdn0.fahasa.com/media/catalog/product/i/m/image_182612.jpg "

					15 Days' Practice For Ielts Reading (2019)				" "" "(0 đánh giá)" "null" "
				    Deng He Gang				" "
				    NXB Tổng Hợp TPHCM				" "
				    2019				" "
				    18.5 x 26				" "
				    Bìa Mềm				" "
In this critical period, you have supposedly accumulated adequate knowledge of vocabulary items and grammar points. Also, your skills of English have considerably improved after a long time of practice. In addition, you have grasped the key features of the IELTS test, your job now is to train your test-doing strategies and enhance your communicative competence. You should know how to allocate the time allowed, how to use appropriate strategies and exploit your strengths to the utmost when taking the test to achieve your desired band score.
A series of 15 DAYS’ PRACTICE FOR IELTS guidebooks designed by IELTS gurus who have written and taught IELTS courses since this kind of test came into being in 1989 are regarded as indispensable materials on your path to success.
In this series, the speaking and writing materials are edited by Sheila Crowe, an Irish expert to whom we would liuke to show our appreciation and thanks. Besides, an English examiner named Donald Crawford deserves our gratitude for some of his sample writings with which he has provided us. Lastly, we would like to express our heartfelt appreciation to specialists and colleagues whose great contributions certainly bring about the birth of these rewarding books. 
" "
				    280				" "Sách tiếng Việt" "Sách học ngoại ngữ" "Tiếng Anh" "Luyện Thi IELTS " "203.680 đ" "268.000 đ"
https://www.fahasa.com/cambridge-ielts-6-with-answers-savina.html https://cdn0.fahasa.com/media/catalog/product/s/a/sav-17lk-cambridge-ielts-6.jpg "

					Cambridge IELTS 6 With Answers (Savina)				" "" "(0 đánh giá)" "null" "null" "
				    Cambridge University				" "
				    2008				" "
				    19 x 24				" "
				    Bìa Mềm				" "
Cambridge IELTS 6 là bộ tài liệu IELTS huyền thoại mà bất kể một thí sinh luyện thi IELTS nào cũng biết đến và nên có.
Đây là bộ tài liệu do đại học Cambridge tổng hợp dựa trên đề thi thực tế các năm của kỳ thi Cambridge English Language Assessment. Mỗi tập sách sẽ cung cấp các bài Test IELTS chất lượng với đầy đủ các kĩ năng Speaking – Listening – Writing và Reading, giúp cho thí sinh học IELTS được cọ sát gần nhất với lối ra đề thi IELTS.
Qua các bài test, học viên đánh giá được trình độ IELTS của bản thân ở thời điểm hiện tại và xác định hướng học cho phù hợp để ôn thi tốt nhất.*Lưu ý: Sản phẩm chỉ có bản quyền sách, không bao gồm bản quyền file nghe 
" "
				    176				" "Sách tiếng Việt" "Sách học ngoại ngữ" "Tiếng Anh" "Luyện Thi IELTS " "123.200 đ" "140.000 đ"
https://www.fahasa.com/the-true-ielts-guide-lo-trinh-hoc-ielts-cho-nguoi-moi-bat-dau.html https://cdn0.fahasa.com/media/catalog/product/t/h/the-true-ielts-guide-bia-truoc.jpg "

					The True IELTS Guide - Lộ Trình Học Ielts Cho Người Mới Bắt Đầu				" "" "(0 đánh giá)" "
MCBooks " "
				    Nhiều Tác Giả				" "
				    Hồng Đức				" "
				    2022				" "
				    20.5 x 14 cm				" "
				    Bìa Mềm				" "
The True IELTS Guide - Lộ Trình Học Ielts Cho Người Mới Bắt Đầu
Cuốn sách The True IELTS Guide 1 là cuốn sách hướng dẫn lộ trình học IELTS cho người mới bắt đầu. Dù bạn là người đã từng hay chưa từng học Tiếng Anh, đã biết hay chưa hiểu rõ về kỳ thi IELTS đều có thể tìm thấy những kiến thức hữu ích từ cuốn sách này.
Cuốn sách này nằm trong bộ sách được đặt tên là “The True Self-Study Guide for IELTS” vì chúng tôi muốn đem lại cho bạn một lộ trình tự học THẬT nhất có thể. Chúng tôi KHÔNG tin có bất cứ một con đường tắt nào trong việc chinh phục kỳ thi IELTS bởi nếu IELTS là một kỳ thi mà chỉ cần có mẹo là được điểm cao thì có lẽ nó đã không được tin tưởng để trở thành thước đo đánh giá trình độ Tiếng Anh trên toàn thế giới như hiện nay.
Chính vì thế, trọng tâm của cuốn sách này KHÔNG phải là cung cấp các mẹo làm bài. Thử tưởng tượng kỳ thi IELTS như một cuộc thi chạy Mar- athon. Không có cách nào có thể giúp bạn chạy ngắn hơn quãng đường 42.195 km. Thay vào đó, cuốn sách này sẽ hướng đến việc cung cấp cho bạn một con đường THẲNG đến vạch đích. Bạn sẽ KHÔNG phải rẽ ngang rẽ dọc trên quãng đường hay tìm một hướng đi mới sau mỗi giai đoạn.
Cuốn sách The IELTS True Guide sẽ đồng hành với bạn trong suốt quãng đường (xuyên suốt từ 0 đến 7.5+ IELTS), đóng vai trò như một người Huấn Luyện Viên tận tâm – quan sát từng bước chạy của bạn và đưa ra từng chỉ dẫn nhỏ nhất trên chặng đường.
Bộ The True Self-Study Guide for IELTS sẽ gồm 2 cuốn. Nếu như cuốn 2 sẽ tập trung đến nhóm đối tượng cao hơn (5.5 đến 7.5+ IELTS), thì cuốn The True IELTS Guide 1 bạn đang cầm trên tay sẽ đồng hành cùng bạn trên ba chặng đường của hành trình chinh phục IELTS từ điểm bắt đầu đến mục tiêu 5.5.
Chặng 1 (3-3.0): Chặng khởi đầu của những Tân Thủ
Đây là giai đoạn xây dựng nền tảng Tiếng Anh cơ sở.
Chặng 2 (3.0 – 4.5): Căn cứ huấn luyện của những Lính Tập Sự
Đây là giai đoạn tiếp tục xây dựng nền tảng từ Chặng 1 và làm quen với ứng dụng kiến thức nền tảng trong IELTS bước đầu.
Chặng 3 (4.5 – 5.5): Cuộc hành quân của những người Lính Dự Bị
Đây là giai đoạn chuyển giao ứng dụng kiến thức trong IELTS.
Trải qua các chặng đường, bạn sẽ học được rất nhiều kiến thức bổ ích, càng về sau càng chuyên sâu và liên quan chặt chẽ với phần trước. Tất cả những kiến thức này sẽ tạo nên một nền tảng vững chắc và xuyên suốt trong hành trình chinh phục kỳ thi IELTS của bạn.
Nội dung sách The True IELTS Guide
Tổng hợp những sách học IELTS hiệu quả nhất
The True IELTS Guide là sự tổng hợp những sách học IELTS hiệu quả nhất của những Nhà xuất bản hàng đầu trên thế giới (Cambridge, Oxford, MacMillan, Collins…).
Sẽ không có một cuốn sách đơn lẻ nào có thể giúp bạn trong cả chặng đường tự học từ 0 lên 7.5+. Để trở thành một cao thủ Tiếng Anh, bạn phải học hàng chục, thậm chí hàng trăm cuốn sách với hàng nghìn giờ đọc và thực hành. Do đó, cuốn The True IELTS Guide này không phải là một cuốn sách đơn lẻ bị giới hạn trong vài trăm trang giấy. Thay vào đó, cuốn sách này là sự tổng hợp và chắt lọc tinh hoa của rất nhiều đầu sách trên.
Lộ trình tiếp cận từng bước với các nguồn tài liệu trên
Những đầu sách trên đều đến từ các nhà xuất bản hàng đầu thế giới nên có lẽ không cần phải bàn cãi về chất lượng. Tuy nhiên, những cuốn sách này KHÔNG được thiết kế dành riêng cho học viên Việt Nam.
Là những người có nhiều năm kinh nghiệm trong lĩnh vực giảng dạy học viên Việt Nam, chúng tôi hiểu cái khó của người Việt, và sẽ dựa trên các tài liệu gốc kia để đem đến cho bạn các phương pháp học được điều chỉnh để phù hợp với học viên Việt Nam nhất.
Các phương pháp học này đã được kiểm chứng qua hàng nghìn lớp học viên ở IZONE.
Các công cụ tích hợp để tối ưu hóa hiệu quả học
Hai trong số các công cụ mà bạn sẽ gặp thường xuyên nhất trong cuốn sách này là Glossary Tích hợp và Block 3 (tại mỗi chặng bạn sẽ thấy những biến thể của hai công cụ này với độ chi tiết và độ khó tăng dần).
Với những công cụ đó, các kiến thức sẽ được đảm bảo liên kết với nhau, để bạn có thể thường xuyên ôn lại những kiến thức đã học, giúp tăng sức mạnh trí nhớ. Đồng thời, với những phương pháp học tập này, bạn hoàn toàn có thể yên tâm khi mọi phần bài tập áp dụng đều được giải thích vô cùng rõ ràng, và cực kỳ thuận tiện, giúp bạn vừa hiểu sâu vừa nhớ lâu. 
" "
				    192				" "Sách tiếng Việt" "Sách học ngoại ngữ" "Tiếng Anh" "Luyện Thi IELTS " "186.420 đ" "239.000 đ"
https://www.fahasa.com/lessons-for-ielts-advanced-speaking.html https://cdn0.fahasa.com/media/catalog/product/9/7/9786048557843.jpg "

					Lessons For IELTS Advanced Speaking				" "5.0" "(3 đánh giá)" "null" "
				    New Oriental				" "
				     Tổng Hợp TPHCM				" "
				    2013				" "
				    27x21				" "
				    Bìa Mềm				" "
		    Chưa có		    
" "
				    152				" "Sách tiếng Việt" "Sách học ngoại ngữ" "Tiếng Anh" "Luyện Thi IELTS " "115.520 đ" "152.000"
https://www.fahasa.com/practical-ielts-speaking.html https://cdn0.fahasa.com/media/catalog/product/9/7/9786045829875_11_1.jpg "

					Practical IELTS Speaking				" "" "(0 đánh giá)" "null" "null" "
				    NXB Tổng hợp TP.HCM				" "
				    11-2014				" "
				    26 x 18.5				" "
				    Bìa Mềm				" "
		    Practical IELTS Speaking
Cuốn sách giúp bạn cân bằng chính xác giữa các đoạn, sử dụng những cấu trúc phức tạp cũng như các loại thì trong từng phần khác nhau của bài hội thoại.
Với 31 chủ đề đa dạng sẽ giúp bạn tìm hiểu trên nhiều lĩnh vực, từ đó nâng cao khả năng nói và diễn đạt. Mỗi phần học gồm 2 phần: cơ bản và nâng cao, giúp bạn rèn luyện kiến thức từ thấp tới cao.
Nội dung sách gồm: 
Chapter 1 - Introduction to the IELTS Speaking Test
Chapter 2: Part 1
Chapter 3: Part  2 & 3
People - Basic Level
People - Advanced Level
Places - Basic Level
Places - Advanced Level
Interests - Basic Level
Interests - Advanced Level
Objects - Basic Level
Objects - Advanced Level
Experiences - Basic Level
Experiences - Advanced Level		    
" "
				    220				" "Sách tiếng Việt" "Sách học ngoại ngữ" "Tiếng Anh" "Luyện Thi IELTS " "188.480 đ" "248.000 đ"
https://www.fahasa.com/cambridge-ielts-9-with-answers-savina.html https://cdn0.fahasa.com/media/catalog/product/i/m/image_195509_1_35412.jpg "

					Cambridge Ielts 9 With Answers (Savina)				" "" "(0 đánh giá)" "null" "null" "
				    Cambridge University				" "null" "
				    24 x 19 cm				" "
				    Bìa Mềm				" "
Cambridge IELTS 9 là bộ tài liệu IELTS huyền thoại mà bất kể một thí sinh luyện thi IELTS nào cũng biết đến và nên có.
Đây là bộ tài liệu do đại học Cambridge tổng hợp dựa trên đề thi thực tế các năm của kỳ thi Cambridge English Language Assessment. Mỗi tập sách sẽ cung cấp các bài Test IELTS chất lượng với đầy đủ các kĩ năng Speaking – Listening – Writing và Reading, giúp cho thí sinh học IELTS được cọ sát gần nhất với lối ra đề thi IELTS.
Qua các bài test, học viên đánh giá được trình độ IELTS của bản thân ở thời điểm hiện tại và xác định hướng học cho phù hợp để ôn thi tốt nhất.*Lưu ý: Sản phẩm chỉ có bản quyền sách, không bao gồm bản quyền file nghe 
" "null" "Sách tiếng Việt" "Sách học ngoại ngữ" "Tiếng Anh" "Luyện Thi IELTS " "139.040 đ" "158.000 đ"
https://www.fahasa.com/academic-writing-practice-for-ielts-274504.html https://cdn0.fahasa.com/media/catalog/product/i/m/image_195509_1_24764.jpg "

					Academic Writing Practice For Ielts				" "" "(0 đánh giá)" "null" "
				    Sam McCarter				" "
				    NXB Tổng hợp TP.HCM				" "
				    2019				" "
				    26 x 18.5 x 0.5 cm				" "
				    Bìa Mềm				" "
This book is for students preparing for the Writing Test in the Academic Module of the International English Language Testing System (IELTS), which is administered by the British Council, the University of Cambridge Local Examninations Syndicate (UCLES) and IELTS Australia.
The book is aimed at those candidates aiming to achieve a Band Score of 6 or more in the Academic Writing component in IELTS. The book contains six sections:Section 1: Writing Practice for Task 1; Section 2: Writing Practice for Task 2; Section 3: Checking and Editing; Section 4: Practice Writing Tests; a Key; andan Appendix.
All the graphs and the texts in this publication have been created by the author with the exception of the drawing in Section 1 Exercise 20.
The spelling in the book is British English.
All the names in the publication are fictitious.
The book may be used as supplement to A book for IELTS by McCarter, Easton & Ash, IELTS Reading Tests by McCarter & Ash, a book on writing by Sam McCarter, or as a supplement to a course book, or for self-study.
So that you may repeat the exercises in this book, I would advise you to avoid marking the text.
Sam McCarter.
About the author
Sam McCarteris co-author ofA book for IELTSandIELTS Reading Tests, the author ofa book on writing,BPP English for PLABandNuffield Stress Tests for PLAB. He has also co-authored several other publications and edited a range of health publications.
Sam is a lecturer in academic and medical English at Southwark College, where he organises IELTS courses for overseas doctors and other health personel, and courses in medical English, including preparation for the OSCE component of the PLAB. He is also the creator and organiser of the Nuffied Self-access Language Project for Overseas Doctors and is a freelance consultant in medical English, specialising in tropical medicine. 
" "
				    188				" "Sách tiếng Việt" "Sách học ngoại ngữ" "Tiếng Anh" "Luyện Thi IELTS " "142.880 đ" "188.000"
https://www.fahasa.com/15-days-practice-for-ielts-listening.html https://cdn0.fahasa.com/media/catalog/product/r/r/rrrrrrrrrrrrr.jpg "

