Href, ImageUrl, Title, Rating, NumRatings, DataSupplier, DataAuthor, DataPublisher, DataPublishYear, DataSize, DataBookLayout, Des, DataQtyOfPage, Cate0, Cate1, Cate2, Cate3, PriceSpecial, PriceOld
https://www.fahasa.com/bach-khoa-thu-phong-thuy-2019.html https://cdn0.fahasa.com/media/catalog/product/i/m/image_195509_1_9960.jpg "

					Bách Khoa Thư Phong Thủy (2019)				" "" "(0 đánh giá)" "
Cty Văn Hóa Minh Lâm " "
				    Thiệu Vĩ Hoa				" "
				    NXB Hồng Đức				" "
				    2019				" "
				    19 x 27 cm				" "
				    Bìa Cứng				" "
Phong thủy học là bộ môn khoa học tổng hợp về môi trường, địa chất, thiên văn, khí tượng… Nó hình thành từ chính những nhu cầu của cuộc sống. Kinh nghiệm chọn đất xây nhà trong phong thủy không còn là những kinh nghiệm truyền khẩu mà đã trở thành một nội dung nghiên cứu, hướng dẫn cách chọn vị trí, hướng xây nhà và xác định thời gian xây dựng hợp lý. Đảm bảo những yếu tố đó của phong thủy, cuộc sống của gia chủ sẽ gặp nhiều may mắn, tài lộc hơn.
“Bách khoa thư phong thủy – Dương trạch, âm phần diệu dụng”là cuốn sách phong thủy phổ cập mang tính thực dụng, vừa có sự ứng dụng của tri thức phong thủy, những kinh nghiệm truyền thống, đồng thời cũng có cả sự ứng dụng về tri thức phong thủy trong lĩnh vực nhà ở, chiêu tài, thương nghiệp, sức khỏe, tình cảm… Đây là một bộ bách khoa toàn thư liên quan đến tri thức phong thủy nhà ở hiện đại, quan trọng hơn còn là bộ sách hướng dẫn phong thủy mang tính thực dụng về lựa chọn nhà cửa, bài trí cửa hàng và không gian sinh hoạt gia đình.
Cuốn sách đơn giản mà dễ hiểu, ngôn ngữ văn tự sinh động, hấp dẫn, diễn giải một cách trong sáng về những tri thức văn hóa lý luận cổ đại. Với hơn 300 bức hình tinh mỹ thể hiện phương án bố trí nhà ở đảm bảo sự hạnh phúc khỏe mạnh, cùng với hình thức lựa chọn 2000 câu hỏi đáp trực quan về tri thức phong thủy nhà ở phức tạp, đi từ dễ đến khó, từ đơn giản đến phức tạp, giản dị, rành mạch và thực dụng, cuốn sách này có thể giúp bạn giải quyết các vấn đề phong thủy trong đời sống hàng ngày, tạo nên một ngôi nhà có phong thủy quý theo phong cách hiện đại. 
" "null" "Sách tiếng Việt" "Phong Thủy - Kinh Dịch" "null" "null" "679.320 đ" "999.000 đ"
https://www.fahasa.com/bi-an-doi-nguoi-va-12-con-giap-423907.html https://cdn0.fahasa.com/media/catalog/product/8/9/8935236430081.jpg "

					Bí Ẩn Đời Người Và 12 Con Giáp				" "" "(0 đánh giá)" "
Nhà Sách Minh Thắng " "
				    Đức Thành				" "
				    Hồng Đức				" "
				    2023				" "
				    19.0 x 13				" "
				    Bìa Mềm				" "
Bí Ẩn Đời Người Và 12 Con Giáp
Năm – tháng – ngày - giờ luôn có giá trị “mốc” quan trọng trong đời sống con người. Chính sự quan trọng này làm nảy sinh sự linh thiêng hóa, thần bí hoá thời khắc... nhất là trong bối cảnh dân trí thấp thời xa xưa...
Ngược lại, suốt hàng ngàn năm nay, các trí giả cổ xưa luôn ghi chép, so sánh và thực hành phép giải đoán, dự báo về điều hay - dở, sự tốt xấu trong đời sống con người.
Nếu hiểu rằng, với khoa học chân lý ở phía trước, thì cách giải đoán đời người - ở phần căn bản tích cực của nó – cũng chính là giúp vào việc nâng cao nhận thức tự nhiên và xã hội cho con người.
Cách giải đoán đời người dựa vào 12 con giáp là phương pháp thực hành tiền khoa học của người xưa.
Những kinh nghiệm tích hợp từ ngàn xưa này được tổng kết lại, hy vọng có thể phần nào giúp chúng ta hiểu và nắm bắt được những mối quan hệ hài hoà giữa con người và vũ trụ... 
" "
				    252				" "Sách tiếng Việt" "Phong Thủy - Kinh Dịch" "null" "null" "58.500 đ" "65.000 đ"
https://www.fahasa.com/ho-so-tinh-cach-12-con-giap-bi-mat-tuoi-thin-tang-kem-postcard.html https://cdn0.fahasa.com/media/catalog/product/i/m/image_219018.jpg "

					Hồ Sơ Tính Cách 12 Con Giáp - Bí Mật Tuổi Thìn - Tặng Kèm Postcard				" "" "(0 đánh giá)" "
Nhà Xuất Bản Kim Đồng " "
				    Nhóm Lovedia				" "
				    NXB Kim Đồng				" "
				    2021				" "
				    18.5 x 14.5 x 1 cm				" "
				    Bìa Mềm				" "
Hãy vén màn những bí mật thú vị về thế giới tính cách của từng năm tuổi!
Bộ sách gồm 12 cuốn tương ứng với 12 năm tuổi, giới thiệu những kiến thức hấp dẫn về 12 con giáp, hồ sơ tính cách từng năm tuổi theo nhóm máu - tháng sinh và Ngũ hành, những chủ đề thú vị xoay quanh mối quan hệ của 12 con giáp trong đời sống...
Qua bộ sách HỒ SƠ TÍNH CÁCH 12 CON GIÁP, bạn sẽ thấu hiểu thế giới tâm hồn, phẩm chất, điểm mạnh - điểm yếu của chính mình, để từ đó có những định hướng đúng đắn trong sự nghiệp, tình yêu và cuộc sống.
Tác giả bộ sách: Nhóm Lovedia - một dự án quy tụ những người trẻ tuổi có kiến thức và niềm đam mê với Chiêm tinh, Tử vi lí số và các bộ môn Huyền học nghiên cứu về con người. Lovedia không viết những kiến thức quá cao xa, chúng tôi chỉ đơn giản muốn cho bạn thấy các kiến thức Ngũ hành, 12 con giáp hay Tử vi lí số hiện diện ngay trong mọi thứ gần gũi quanh bạn và bạn có thể ứng dụng chúng vào cuộc sống thường ngày một cách hữu ích và thực tế ra sao.
---
Một ấn phẩm của WINGS BOOKS - Thương hiệu sách trẻ của NXB Kim Đồng. 
" "
				    158				" "Sách tiếng Việt" "Phong Thủy - Kinh Dịch" "null" "null" "43.200 đ" "48.000 đ"
https://www.fahasa.com/tinh-cach-con-nguoi-qua-nam-sinh-tuoi-than.html https://cdn0.fahasa.com/media/catalog/product/8/9/8935077024579.jpg "

					Tính Cách Con Người Qua Năm Sinh - Tuổi Thân				" "" "(0 đánh giá)" "
Panda Books " "
				    Trần Mạnh				" "
				    NXB Thời Đại				" "
				    2011				" "
				    19 x 13 cm				" "
				    Bìa Mềm				" "
Tính Cách Con Người Qua Năm Sinh - Tuổi Thân Cuốn sách gồm những nội dung chính như sau: Những quan niệm chung về mười hai con giáp Sự lựa chọn mười hai con giáp ở các nước Thời gian và không gian trong vũ trụ Sự ra đời của mười hai con giáp Vì sao người xưa đều cầm tinh các con vật Tại sao có chuyện cầm tinh mười hai con vật ... Quan niệm của người phương Tây về tính cách con người theo tuổi Thân Người tuổi Thân - tính cách và tài năng Đường tình duyên của người tuổi Thân ... 
" "
				    93				" "Sách tiếng Việt" "Phong Thủy - Kinh Dịch" "null" "null" "13.500 đ" "15.000 đ"
https://www.fahasa.com/tu-xem-tuong-mat.html https://cdn0.fahasa.com/media/catalog/product/i/m/image_171942.jpg "

					Tự Xem Tướng Mặt				" "" "(0 đánh giá)" "
Cty Văn Hóa Minh Lâm " "
				    Lý Minh Cư				" "
				    NXB Hồng Đức				" "
				    2018				" "
				    16 x 24				" "
				    Bìa Mềm				" "
Tự Xem Tướng Mặt
Tự xem tướng mặt - Đại sư Lý Cư Minh dạy bạn:
- Khái quát về thuật xem tướng.
- Xem tướng 1 số bộ vị trên khuôn mặt.
- Xem tướng tam đình, ngũ nhạc, lục phủ trên khuân mặt.
- Xem tướng 13 bộ vị quan trọng trên khuôn mặt.
- Xem tướng ngũ quan trên khuôn mặt...

" "
