Href, ImageUrl, Title, Rating, NumRatings, DataSupplier, DataAuthor, DataPublisher, DataPublishYear, DataSize, DataBookLayout, Des, DataQtyOfPage, Cate0, Cate1, Cate2, Cate3, PriceSpecial, PriceOld
https://www.fahasa.com/150-thu-thuat-excel-ung-dung-van-phong.html https://cdn0.fahasa.com/media/catalog/product/9/7/9786048077303.jpg "

					150 Thủ Thuật Excel - Ứng Dụng Văn Phòng				" "" "(0 đánh giá)" "
				    CÔNG TY TNHH TRUYỀN THÔNG VNET MEDIA				" "
				    Nguyễn Quang Vinh				" "
				    Thông Tin Và Truyền Thông				" "
				    2023				" "
				    20.5 x 15	x 1 cm				" "
				    Bìa Mềm				" "
150 Thủ Thuật Excel - Ứng Dụng Văn Phòng
MỘT SỐ ĐIỀU NỔI BẬT CỦA SẢN PHẨM
+ Phương pháp học tập đúng chuẩn có hệ thống được đúc kết từ giảng viên có kinh nghiệm trong lĩnh vực đào tạo TIN HỌC VĂN PHÒNG
+ Bộ SÁCH được in màu dễ nhìn cùng chất lượng giấy in cao cấp giúp người đọc cảm giác thoải mái, dễ dàng trong việc học
+ Cuốn SÁCH THỦ THUẬT này có thể nói như là Một cuốn từ điển tra cứu  khi bạn gặp rắc rối trong quá trình làm việc với Microsoft EXCEL
CÔNG DỤNG
- Sản phẩm Thủ thuật Excel giúp bạn:
+ Những thủ thuật cơ bản giúp bạn thực hiện công việc một cách nhanh chóng
+ Các thao tác cơ bản khi sử dụng MS - EXCEL
+ Trình bày bảng tính
+ SÁCH HỌC EXCEL hướng dẫn các hàm thường dùng
+ Những báo cáo trong văn phòng
+ Các thủ thuật bảo mật dữ liệu
+ Biết cách dùng hàm EXCEL ứng dụng trong công việc
+ Các thao tác nâng cao (định dạng dữ liệu, thủ thuật xử lý dữ liệu, thống kê dữ liệu, liên kết dữ liệu EXCEL)
- Tất cả các kiến thức về MS-EXCEL được hệ thống đầy đủ và dễ dàng học tập 
" "
				    226				" "Sách tiếng Việt" "Khoa học kỹ thuật" "Tin học" "null" "143.640 đ" "228.000"
https://www.fahasa.com/excel-ung-dung-van-phong-tu-co-ban-den-nang-cao-tai-ban-2023.html https://cdn0.fahasa.com/media/catalog/product/9/7/9786043854558_1.jpg "

					Excel Ứng Dụng Văn Phòng - Từ Cơ Bản Đến Nâng Cao (Tái Bản 2023)				" "" "(0 đánh giá)" "
				    CÔNG TY TNHH TRUYỀN THÔNG VNET MEDIA				" "
				    Nguyễn Quang Vinh				" "
				    Dân Trí				" "
				    2023				" "
				    20.5 x 14.5 x 0.9 cm				" "
				    Bìa Mềm				" "
Excel Ứng Dụng Văn Phòng - Từ Cơ Bản Đến Nâng Cao
Thành thạo tin học văn phòng trong đó giỏi Excel là một lợi thế rất lớn khi đi làm. Trong hơn 10 năm triển khai đào tạo cho hàng nghìn học viên từ sinh viên đến nhân viên văn phòng các công ty tập đoàn, tôi đã đúc kết lại các kiến thức đang được ứng dụng trong thực tế để cho ra cuốn sách Excel ứng dụng văn phòng từ cơ bản đến nâng cao.
Đặc biệt cuốn sách sẽ có kèm theo tài liệu bài tập thực hành để bạn có thể tự học theo lộ trình của cuốn sách giúp đạt hiệu quả và trải nghiệm tốt hơn khi tự học tại nhà.
Với khát vọng mong muốn giúp cho hàng triệu người Việt Nam có thể dễ dàng tiếp cận các kiến thức hữu ích, nâng cao năng lực sử dụng Excel của bản thân từ đó giúp cho công việc tốt lên và cơ hội phát triển thăng tiến trong sự nghiệp. 
" "
				    167				" "Sách tiếng Việt" "Khoa học kỹ thuật" "Tin học" "null" "124.740 đ" "198.000"
https://www.fahasa.com/word-ung-dung-van-phong-tu-co-ban-den-nang-cao-kem-bao-thu-tai-khoan-xem-video.html https://cdn0.fahasa.com/media/catalog/product/9/7/9786048077310.jpg "

					Word Ứng Dụng Văn Phòng - Từ Cơ Bản Đến Nâng Cao				" "" "(0 đánh giá)" "
				    CÔNG TY TNHH TRUYỀN THÔNG VNET MEDIA				" "
				    Nguyễn Quang Vinh				" "
				    Thông Tin và Truyền Thông				" "
				    2023				" "
				    20.5 x 14.5 x 0.9 cm				" "
				    Bìa Mềm				" "
Word Ứng Dụng Văn Phòng - Từ Cơ Bản Đến Nâng Cao (Kèm Bao Thư Tài Khoản Xem Video)
Thành thạo tin học văn phòng trong đó giỏi soạn thảo văn bản Word là một lợi thế rất lớn khi đi làm. Trong hơn 10 năm triển khai đào tạo cho hàng nghìn học viên từ sinh viên đến nhân viên văn phòng các công ty tập đoàn, tôi đã đúc kết lại các kiến thức đang được ứng dụng trong thực tế để cho ra cuốn sách Word ứng dụng văn phòng từ cơ bản đến nâng cao.
Đặc biệt cuốn sách sẽ có kèm theo tài liệu bài tập thực hành để bạn có thể tự học theo lộ trình của cuốn sách giúp đạt hiệu quả và trải nghiệm tốt hơn khi tự học tại nhà.
Với khát vọng mong muốn giúp cho hàng triệu người Việt Nam có thể dễ dàng tiếp cận các kiến thức hữu ích, nâng cao năng lực sử dụng Word của bản thân từ đó giúp cho công việc tốt lên và cơ hội phát triển thăng tiến trong sự nghiệp. 
" "
				    179				" "Sách tiếng Việt" "Khoa học kỹ thuật" "Tin học" "null" "178.200 đ" "198.000 đ"
https://www.fahasa.com/cam-nang-su-dung-may-tinh-khoa-hoc-casio-fx-880btg-the-he-moi-lop-6-12.html https://cdn0.fahasa.com/media/catalog/product/9/7/9786043670530.jpg "

					Cẩm Nang Sử Dụng Máy Tính Khoa Học Casio Fx-880BTG Thế Hệ Mới Lớp 6-12				" "" "(0 đánh giá)" "
Bình Tây " "
				    TTNC ỨNG DỤNG GD				" "
				    Đại Học Sư Phạm Tp.HCM				" "
				    2022				" "
				    30 x 25 x 0.6 cm				" "
				    Bìa Mềm				" "
Quý thầy cô giáo, quý phụ huynh và các em học sinh thân mến!
Bắt đầu từ năm 2021, chương trình Giáo dục phổ thông 2018 áp dụng cho lớp 6 và vào năm 2022 áp dụng cho lớp 10. Sự đổi mới này ban đầu gây ra rất nhiều lúng túng cho các nhà quản lý giáp dục, phụ huynh và toàn xã hội. Các hoạt động trải nhiệm thực tế, các chuyên đề trong chương trình là những nét rất mới và không kế thừa được các kinh nghiejm có sẵn vì đây là lần đầu tiên thực hiện chương trình này.
Quyển sách Cẩm nang sử dụng máy tính khoa học Casio Fx-880BTG thế hệ mới Lớp 6-12 là tâm huyest của Ban lãnh đạo Công ty Bitex cùng Tiến sĩ Nguyễn Thái Sơn - Trưởng bộ phận nghiên cứu và Ứng dụng - Phòng phát triển Giáo dục - BITEX, nguyên trưởng khoa Toán Tin học - Đại học Sư Phạm thành phố Hồ Chí Minh ( 2000-2009), Nguyên Giám đốc - tổng biên tập nhà xuất bản ĐHSP Thành phố Hồ Chí Minh (2009-2011).
Mặc dù chúng tôi rất cố gắng để quyển sách được hoàn thiện nhưng chắc vẫn còn nhiều vấn đề cần phải khắc phục để quyển sách được tốt hơn và hữu ích hơn. 
" "
				    104				" "Sách tiếng Việt" "Khoa học kỹ thuật" "Tin học" "null" "45.000 đ" "50.000 đ"
https://www.fahasa.com/combo-sach-word-ung-dung-van-phong-excel-ung-dung-van-phong-bo-2-cuon.html https://cdn0.fahasa.com/media/catalog/product/1/d/1ddb4e0e-2622-4b1f-a4c5-456dea1acbea.jpg "

