Href, ImageUrl, Title, Rating, NumRatings, DataSupplier, DataAuthor, DataPublisher, DataPublishYear, DataSize, DataBookLayout, Des, DataQtyOfPage, Cate0, Cate1, Cate2, Cate3, PriceSpecial, PriceOld
https://www.fahasa.com/tiep-thi-di-dong-chuyen-bay-gio-moi-ke.html https://cdn0.fahasa.com/media/catalog/product/8/9/8934974136484.jpg "

					Tiếp Thị Di Động - Chuyện Bây Giờ Mới Kể				" "" "(0 đánh giá)" "
NXB Trẻ " "
				    Vũ Hoàng Tâm				" "
				    Trẻ				" "
				    2015				" "
				    20.5 x 13 x 0.5 cm				" "
				    Bìa Mềm				" "
Những kiến thức cơ bản và những câu chuyện lý thú về ngành tiếp thị di động (mobile marketing) - một lĩnh vực khá mới mẻ và đang là trào lưu của quảng cáo số ở Việt Nam. Tiếp thị di động là việc sử dụng các kênh thông tin di động làm phương tiện phục vụ cho các hoạt động tiếp thị. Qua cuốn sách, tác giả giúp ta hiểu ngóc ngách việc kinh doanh thông qua các dịch vụ tin nhắn, cũng như những xu hướng sử dụng các ứng dụng di động trong tương lai của thế giới và Việt Nam. 
" "
				    280				" "Sách tiếng Việt" "Kinh Tế" "Marketing - Bán Hàng" "null" "67.500 đ" "75.000 đ"
https://www.fahasa.com/tu-duy-marketing-trong-thoi-dai-moi.html https://cdn0.fahasa.com/media/catalog/product/i/m/image_197929.jpg "

					Tư Duy Marketing Trong Thời Đại Mới				" "" "(0 đánh giá)" "
1980 Books " "
				    Kate Colbert				" "
				    NXB Lao Động				" "
				    2020				" "
				    20.5 x 13 x 2 cm				" "
				    Bìa Mềm				" "
Cách mạng 4.0, đã buộc hầu hết các lĩnh vực, ngành nghề phải thay đổi để có thể thích ứng – và ngành marketing cũng không phải ngoại lệ. Việc tiếp cận thị trường và tìm hiểu về khách hàng khác biệt rất nhiều so với thời gian trước kia.
Trong cuốn sách này sẽ cung cấp cho bạn đọc một cách tiếp cận mới mẻ đến với cách làm kinh doanh mạnh mẽ và lâu dài hơn, bao gồm một sự thay đổi tinh tế nhưng luôn luôn mạnh mẽ trong tư duy. Không quan trọng bạn là một nhà tư vấn quản trị hay là ông chủ của một nhà hàng vơi thứ bánh quy và nước sốt ngon nhất thị trấn, khả năng để suy nghĩ như một nhà tiếp thị đem đến cho bạn lợi thế cạnh tranh, và bạn không cần một tấm bằng chuyên ngành tiếp thị để đạt được điều đó.
“Tư duy marketing trong thời đại mới” sẽ giúp bạn nói “không” với những dự án, hoạt động và ngân sách hiệu quả thấp, và nói “có” với những sáng kiến phục vụ cho chiến lược kinh doanh và nghề nghiệp lâu dài của bạn.
Hãy để tư duy thanh đổi bạn, và tư duy sẽ thay đổi doanh nghiệp của bạn.
Về tác giả :
Kate Colbert là một nhà tiếp thị tài năng, diễn giả và cố vấn truyền thông, người lãnh đạo các chương trình marketing cho các thương hiệu lớn nhỏ, trong nước và thế giới. Cô luôn được xem là một nhà kể chuyện chiến lược xuất chúng với khả năng có thể kết nối doanh nghiệp và thương hiệu chuyên môn với lượng khách hàng nhiệt tình và trung thành để tạo ra sự tăng trưởng có ích và bền vững.
Cuốn sách “Tư duy marketing trong thời đại mới” thuộc top 1% những cuốn sách tiếp thị kinh doanh trên Amazon và được đánh giá là một trong những bản phát hành mới hấp dẫn của Amazon trong nhiều thể loại . Có sẵn trong các ấn bản bìa mềm, sách điện tử Kindle và sách nói (và ra mắt trong bản dịch tiếng nước ngoài đầu tiên dành cho cộng đồng doanh nghiệp tại Việt Nam!), Cuốn sách đã nhanh chóng trở thành tài liệu bổ sung cho các doanh nhân mới và các nhà lãnh đạo doanh nghiệp sáng tạo. 
" "
				    424				" "Sách tiếng Việt" "Kinh Tế" "Marketing - Bán Hàng" "null" "115.340 đ" "158.000 đ"
https://www.fahasa.com/101-dieu-content-creator-khong-ke-ban-nghe.html https://cdn0.fahasa.com/media/catalog/product/1/0/101-_i_u-content-creator-kh_ng-k_-b_n-nghe---b_a-1-dd.jpg "

					101 Điều Content Creator Không Kể Bạn Nghe				" "" "(0 đánh giá)" "
AZ Việt Nam " "
				    Phan Thế Anh				" "
				    Thế giới				" "
				    2023				" "
				    20 x 14 cm				" "
				    Bìa Mềm				" "
101 ĐIỀU CONTENT CREATOR KHÔNG KỂ BẠN NGHE
Sự ra đời của ChatGPT khiến nhiều người bông đùa rằng Content Creator sẽ sớm biến mất khỏi bản đồ việc làm. Thế nhưng, “Content is King” không phải là một câu khẳng định lỗi thời. Và cho tới hiện tại, không gì có thể sáng tạo nội dung tốt hơn con người - cụ thể là Content Creator.
Trong thời đại mà không ít người chọn nghề viết như một công việc tay trái, sự cạnh tranh ngày càng trở nên khắc nghiệt hơn. Để tìm cho mình một chỗ đứng, lẽ dĩ nhiên bạn không thể chỉ biết viết, mà còn phải am hiểu cách để khiến nội dung của mình được đọc và được ghi nhớ bởi càng nhiều khách hàng mục tiêu càng tốt.
Trên thực tế, ngành nghề nào cũng có những bí quyết được người đi trước đúc kết và Content Creator cũng không ngoại lệ. Cuốn sách 101 ĐIỀU CONTENT CREATOR KHÔNG KỂ BẠN NGHE chính là một tài liệu hữu ích như vậy.
Cuốn sách nhỏ gọn, được chia làm 3 phần:
Phần 1: Những điều bạn cần biết về thế giới của Content Creator - Lý do nên chọn nghề Content Creator, thách thức và các tố chất cần có khi làm nghề, cách phân biệt nội dung trên các nền tảng khác nhau, những nội dung nên tránh, cách tìm kiếm ý tưởng, thu nhập của Content Creator,... đều được đề cập ở phần này.
Phần 2: Những tuyệt chiêu để làm nội dung - Sau khi đã nắm rõ lý thuyết, giờ là lúc bạn đi chuyên sâu vào làm nội dung, từ seeding, cách tạo viral, chạy quảng cáo, đa dạng hóa nội dung, concept content, quản lý tài khoản, voice và tone của nội dung,...
Phần 3: Bí kíp làm việc với nhãn hàng - Cách thương lượng, định giá và báo giá, lập kế hoạch, xác định deadline,...sẽ được giải đáp chi tiết trong phần cuối này.
Một cuốn sách với nội dung hữu ích được sắp xếp một cách logic chắc chắn sẽ là một tài liệu đáng xem đối với Content Creator nói chung và newbie trong ngành nói riêng.
Sách được xuất bản bởi Wavebooks - thương hiệu sách đồng hành cùng người Việt trẻ.  
" "
				    224				" "Sách tiếng Việt" "Kinh Tế" "Marketing - Bán Hàng" "null" "72.270 đ" "99.000 đ"
https://www.fahasa.com/hbr-on-innovation-doi-moi-sang-tao.html https://cdn0.fahasa.com/media/catalog/product/h/b/hbr_doi_moi_sang_tao-01.jpg "

					HBR - On Innovation - Đổi Mới Sáng Tạo				" "" "(0 đánh giá)" "
Alpha Books " "
				    Harvard Business Review Press				" "
				    NXB Công Thương				" "
				    2018				" "
				    20.5 x 26.5				" "
				    Bìa Mềm				" "
Harvard Business Review - On Innovation - Đổi Mới Sáng Tạo
Cuốn sách là tuyển tập 10 bài viết nhất-định-phải-đọc trên tạp chí Harvard Business Review về chủ đề đổi mới sáng tạo. Chúng tôi vẫn luôn nhận thấy lý do mà các công ty hoạt động lâu năm thất bại trong việc đổi mới là vì những nhà quản lý không có những công cụ tốt giúp họ hiểu về thị trường, xây dựng thương hiệu, tìm kiếm khách hàng, lựa chọn nhận viên, tổ chức đội ngũ và phát triển chiến lược. Cuốn sách này sẽ cung cấp cho bạn đầy đủ những công cụ đó. 
" "
				    200				" "Sách tiếng Việt" "Kinh Tế" "Marketing - Bán Hàng" "null" "165.170 đ" "199.000 đ"
https://www.fahasa.com/ban-hang-tren-amazon-tu-a-z-tai-ban-2021.html https://cdn0.fahasa.com/media/catalog/product/i/m/image_235647.jpg "

					Bán Hàng Trên Amazon Từ A-Z (Tái Bản 2021)				" "" "(0 đánh giá)" "
Phụ Nữ " "
				    Giàng Thuận Ý				" "
				    NXB Phụ Nữ Việt Nam				" "
				    2021				" "
				    23 x 15 x 1.3 cm				" "
				    Bìa Mềm				" "
Amazon là website thương mại điện tử số một thế giới hiện nay (về B2C – Bán lẻ), là một “chợ” có sức tiêu thụ khổng lồ. Hiện nay, Amazon đã có mặt ở khoảng 20 quốc gia phát triển nhất thế iới. Mới đây Amazon đã đặt văn phòng đại diện ở Việt Nam tại thành phố Hồ Chí Minh, điều đó chứng minh Việt Nam là một thị trường cực kì tiềm năng, đáng để đầu tư lâu dài của Tập đoàn Amazon.
Khách hàng của Amazon vô cùng rộng lớn ngoài các nước phát triển nhất thế giới như Mỹ – Canada-Mexico – Anh -Đức – Nhật- Singapore… mà hơn thế nữa Amazon còn tiếp cận thị trường mua sắm toàn cầu. Gần như tất cả các quốc gia trên thế giới đều có thể mua hàng và sử dụng dịch vụ của Amazon.
Một ví dụ đơn giản cho thị trường rộng lớn của Amazon, đó chính là việc bạn có thể đặt mua được rất nhiều hàng hóa đang bán trên Amazon như nước hoa, mỹ phẩm, hàng thời trang… một cách vô cùng đơn giản và thuận tiện.
Người mua trên Amazon đa phần đều có thu nhập cao, họ sẵn sàng chi trả và gần như tất cả các khách hàng đều thanh toán trước 100% khi nhận hàng từ Amazon đây là một ưu điểm tuyệt vời so với các hình thức bán hàng phổ thông hiện nay ở Việt Nam (ở Việt Nam hiện tại thanh toán COD vẫn rất phổ biến – chứng tỏ niềm tin mua sắm còn chưa cao). Khi người mua tìm kiếm và mua hàng trên Amazon, họ tin vào chất lượng phục vụ của Amazon, và tin vào uy tín của Amazon, họ tin những sản phẩm bán trên Amazon là hàng chính hãng… vì vậy khả năng chuyển đổi thành đơn hàng sẽ rất cao,ây là ưu thế đặc biệt của Amazon so với các nền tảng thương mại điện tử khác trên thế giới.
Có thể bạn chưa biết, Amazon hiện này còn có hơn 100 triệu thành viên Prime và không ngừng tăng nhanh theo thời gian. Đây chính là cộng đồng những khách hàng trung thành nhất với Amazon, họ sẵn sàng chi trả để được Amazon phục vụ gần như mọi nhu cầu của cuộc sống.
Amazon còn xây dựng một hệ sinh thái những dịch vụ đẳng cấp như: Amazon Video – Amazon Kindle – Amazon Go…Với uy tín, chất lượng dịch vụ và luôn luôn dẫn đầu thế giới trong các trải nghiệm đối với khách hàng, Amazon là một nền tảng thương mại điện tử bạn không thể bỏ qua.
Với hệ sinh thái khổng lồ của mình, xung quanh Amazon cũng có vô vàn các hình thức kiếm tiền. Trong phạm vi cuốn sách này, chúng tôi cũng sẽ giới thiệu cho bạn hầu hết các hình thức kiếm tiền phổ biến nhất trên Amazon hiện nay (phổ biến ở Việt Nam). Nhưng ở đây chúng tôi muốn nhấn mạnh vào một mô hình tiên tiến nhất thế giới đó là mô hình FBA Với mô hình này, người bán (Seller) không cần phải quan tâm đến vận chuyển hàng hóa hay chăm sóc khách hàng, Amazon đã lo toàn bộ phần này, nhiệm vụ của người bán là tập trung vào chất lượng sản phẩm và Marketing.
Mô hình kinh doanh FBA trên Amazon đã được chứng minh là thành công trên toàn thế giới. Việc của bạn không cần phải chứng minh, mà chỉ cần sao chép công thức và ứng dụng phù hợp với hoàn cảnh của mình để tạo ra hiệu quả nhất.
Bạn đang băn khoăn:
+ Cần phải làm gì để bắt đầu bán hàng trên Amazon!
+ Sản phẩm của bạn có bán được trên Amazon không?
+ Cơ cấu chi phí, lợi nhuận như thế nào?
+ Đối thủ cạnh tranh là ai? Thị trường đang đi theo xu hướng nào?
+ Phương pháp tối ưu giúp cạnh tranh trên thị trường là gì?
+ Các chiến lược ra mắt sản phẩm, chiến lược Marketing là gì?
+ Xử lý các vấn đề liên quan đến bán hàng như thế nào…
Cuốn sách chuyên sâu này của tôi chính là câu trả lời cho bạn.
Cuốn sách là đúc kết có hơn ba năm bán hàng trên Amazon của tác giả và của kinh nghiệm tư vấn, đào tạo cho hàng trăm doanh nghiệp và cá nhân bán hàng thành công trên Amazon.
Đến với cuốn sách này, bạn không phải mất thời gian tìm hiểu thông tin trên mạng để rồi không biết bắt đầu từ đâu, không biết hỏi ai khi gặp khó khăn.
Bạn chỉ cần mua cuốn sách này và làm theo hướng dẫn.
Hàng trăm doanh nghiệp và cá nhân đã may mắn sở hữu cuốn sách này, còn bạn thì sao?
Hãy hành động ngay hôm nay để trở thành người may mắn sở hữu cuốn sách này.
Hãy hành động trước khi đối thủ của bạn biết đến cuốn sách này. 
" "
				    234				" "Sách tiếng Việt" "Kinh Tế" "Marketing - Bán Hàng" "null" "87.300 đ" "97.000 đ"
https://www.fahasa.com/salesdogs-nhung-chu-cho-ban-hang-lam-bung-no-thu-nhap-ma-khong-can-chien-luoc-tan-cong-tai-ban-2023.html https://cdn0.fahasa.com/media/catalog/product/8/9/8934974186052.jpg "

					Salesdogs - Những Chú Chó Bán Hàng - Làm Bùng Nổ Thu Nhập Mà Không Cần Chiến Lược Tấn Công (Tái Bản 2023)				" "" "(0 đánh giá)" "
NXB Trẻ " "
				    Blair Singer				" "
				    Trẻ				" "
				    2023				" "
				    14 x 20 x 1.6 cm				" "
				    Bìa Mềm				" "
Salesdogs - Những Chú Chó Bán Hàng - Làm Bùng Nổ Thu Nhập Mà Không Cần Chiến Lược Tấn Công
